dist,ran,num,pos,ovr_btn,btn,age,lbs,or,rpr
25,15,4,1,0,0,6,160,110,121
25,15,9,2,0.75,0.75,6,151,102,108
25,15,8,3,1,0.3,8,146,102,108
25,15,2,4,1.75,0.75,8,167,116,124
25,15,3,5,5.75,4,5,160,112,116
25,15,6,6,11.75,6,5,154,104,100
25,15,10,7,15.25,3.5,8,143,94,86
25,15,5,8,25.25,10,5,152,109,95
25,15,15,9,28.75,3.5,8,133,91,69
25,15,11,10,44.75,16,5,140,94,56
25,15,12,11,58.75,14,6,144,95,43
25,15,7,12,64.75,6,8,153,103,46
25,15,16,13,72.75,8,11,133,91,25
25,15,14,14,74.25,1.5,7,141,92,25
25,15,13,0,0,0,7,138,94,0
2,20,6,1,0,0,6,158,0,119
2,20,4,2,1.25,1.25,5,151,0,118
2,20,5,3,3.75,2.5,5,153,0,116
2,20,18,4,4.5,0.75,4,150,0,110
2,20,1,5,5.25,0.75,6,161,0,120
2,20,15,6,14.25,9,5,154,0,102
2,20,16,7,16.75,2.5,5,154,0,100
2,20,19,8,18,1.25,4,149,0,92
2,20,20,9,18,0.1,4,149,0,92
2,20,9,10,19.5,1.5,5,154,0,96
2,20,7,11,20.75,1.25,5,158,0,105
2,20,17,12,21.75,1,5,154,0,93
2,20,10,13,22.5,0.75,5,147,0,93
2,20,11,14,23,0.5,6,149,0,92
2,20,2,15,24.5,1.5,6,154,0,98
2,20,3,16,25.75,1.25,6,161,0,96
2,20,14,17,33.75,8,5,151,0,81
2,20,13,18,35.75,2,7,149,0,79
2,20,8,19,42.75,7,5,151,0,72
2,20,12,20,63.75,21,7,154,0,51
2,8,4,1,0,0,5,153,0,140
2,8,1,2,10,10,6,163,0,135
2,8,3,3,12,2,5,158,0,128
2,8,6,4,12.5,0.5,7,153,0,123
2,8,5,5,12.5,0.1,7,150,114,122
2,8,7,6,42.5,30,7,153,0,107
2,8,9,7,70.5,28,7,146,0,0
2,8,8,8,81.5,11,6,153,86,0
2,13,5,1,0,0,3,152,0,99
2,13,1,2,1.5,1.5,3,157,0,102
2,13,9,3,4,2.5,3,147,0,95
2,13,11,4,4.25,0.3,3,152,0,94
2,13,4,5,7.75,3.5,3,152,0,91
2,13,2,6,30.75,23,3,152,0,68
2,13,13,7,31.25,0.5,3,147,0,62
2,13,3,8,41.25,10,3,149,0,57
2,13,6,9,49.25,8,3,152,0,49
2,13,10,10,64.25,15,3,145,0,34
2,13,12,11,94.25,30,3,147,0,0
2,13,7,12,95,0.75,3,145,0,0
2,13,8,0,0,0,3,145,0,0
3,12,11,1,0,0,7,148,116,132
3,12,12,2,1,1,7,145,113,129
3,12,13,3,4.5,3.5,8,140,108,121
3,12,7,4,8,3.5,9,152,120,128
3,12,6,5,14,6,9,152,120,124
3,12,4,6,21,7,9,157,125,124
3,12,1,7,41,20,10,168,136,126
3,12,3,8,59,18,9,156,129,86
3,12,9,9,59,0.1,8,152,120,76
3,12,2,0,0,0,8,165,133,0
3,12,10,0,0,0,8,152,120,0
3,12,5,0,0,0,7,157,125,0
2,9,1,1,0,0,4,162,130,151
2,9,8,2,0.3,0.3,5,154,126,143
2,9,2,3,2.75,2.5,7,162,148,148
2,9,3,4,18.75,16,4,162,0,132
2,9,5,5,29.75,11,8,162,136,121
2,9,6,6,32.25,2.5,6,162,139,119
2,9,9,7,62.25,30,4,154,0,0
2,9,7,8,69.25,7,5,154,0,0
2,9,4,0,0,0,11,162,130,0
2,7,5,1,0,0,10,149,121,133
2,7,7,2,4,4,7,143,118,126
2,7,4,3,9,5,8,157,129,131
2,7,3,4,12,3,9,163,135,134
2,7,2,5,12.75,0.75,11,168,140,138
2,7,6,6,37.75,25,6,148,120,93
2,7,1,0,0,0,6,168,140,0
25,11,10,1,0,0,8,140,98,106
25,11,7,2,1,1,4,156,107,115
25,11,1,3,12,11,5,165,116,112
25,11,9,4,18,6,8,148,99,89
25,11,8,5,22,4,6,151,102,88
25,11,11,6,25.5,3.5,7,146,97,80
25,11,2,7,39.5,14,4,165,116,85
25,11,4,8,44.5,5,5,164,115,99
25,11,6,9,46,1.5,7,161,112,74
25,11,5,10,47.25,1.25,5,158,112,73
25,11,3,,0,0,6,164,115,111
2,16,1,1,0,0,6,168,109,127
2,16,3,2,8,8,5,161,105,115
2,16,11,3,10.5,2.5,5,146,87,96
2,16,7,4,11.75,1.25,12,157,98,104
2,16,13,5,12,0.3,7,144,85,90
2,16,9,6,15.5,3.5,9,149,90,93
2,16,10,7,17.5,2,9,146,87,88
2,16,14,8,25.5,8,5,143,84,76
2,16,4,9,28.5,3,4,160,101,90
2,16,8,10,32.5,4,11,151,95,80
2,16,6,11,33,0.5,7,159,100,84
2,16,12,12,34,1,8,144,85,68
2,16,2,13,50,16,6,167,108,75
2,16,16,14,62,12,8,137,81,36
2,16,15,0,0,0,4,141,82,0
2,16,5,0,0,0,4,159,100,0
24,8,1,1,0,0,7,153,105,129
24,8,7,2,0.75,0.75,10,153,0,129
24,8,6,3,18.75,18,6,153,0,116
24,8,2,4,48.75,30,7,153,0,0
24,8,5,5,70.75,22,6,153,0,0
24,8,8,,0,0,6,148,0,0
24,8,3,0,0,0,9,153,0,0
24,8,4,0,0,0,6,150,0,0
25,6,1,1,0,0,6,157,0,121
25,6,3,2,1.5,1.5,5,147,0,107
25,6,2,3,12.5,11,5,150,95,96
25,6,4,4,23.5,11,5,150,0,85
25,6,8,5,28.5,5,5,145,0,77
25,6,6,6,34.5,6,6,150,0,76
3,9,3,1,0,0,7,167,115,137
3,9,4,2,4,4,10,160,111,126
3,9,2,3,14,10,8,167,115,124
3,9,9,4,28,14,9,142,90,86
3,9,1,5,51,23,8,168,116,104
3,9,8,6,72,21,10,157,110,57
3,9,5,0,0,0,10,162,110,0
3,9,6,0,0,0,10,159,110,0
3,9,7,0,0,0,8,162,110,0
3,10,1,1,0,0,8,165,106,120
3,10,7,2,1,1,6,137,85,98
3,10,2,3,4.5,3.5,7,154,95,105
3,10,10,4,34.5,30,7,141,82,0
3,10,9,BD,0,0,9,140,81,101
3,10,4,,0,0,8,149,90,111
3,10,3,,0,0,7,151,92,0
3,10,8,0,0,0,9,137,81,0
3,10,5,0,0,0,7,148,89,0
3,10,6,0,0,0,6,141,87,0
3,11,6,1,0,0,10,150,100,104
3,11,1,2,1.75,1.75,5,165,115,115
3,11,5,3,6.75,5,8,151,101,97
3,11,11,4,8.75,2,9,144,94,87
3,11,4,5,25.75,17,7,153,103,86
3,11,9,6,40.75,15,6,140,97,58
3,11,10,7,41.75,1,8,143,96,56
3,11,7,8,43.75,2,8,145,98,56
3,11,8,9,73.75,30,7,147,97,0
3,11,2,,0,0,12,158,111,0
3,11,3,,0,0,5,154,104,0
2,5,4,1,0,0,4,154,0,115
2,5,5,2,1.5,1.5,5,149,0,109
2,5,3,3,19.5,18,5,154,0,98
2,5,1,4,32.5,13,4,154,0,86
2,5,2,5,37.5,5,5,154,0,78
2,7,6,1,0,0,10,154,0,139
2,7,5,2,7,7,7,154,0,127
2,7,2,3,17,10,8,160,0,124
2,7,3,4,21,4,5,154,0,114
2,7,1,5,29,8,8,160,116,114
2,7,4,6,39,10,7,154,0,107
2,7,7,0,0,0,6,149,0,0
3,11,11,1,0,0,7,136,90,96
3,11,4,2,2.5,2.5,8,151,100,102
3,11,2,3,3.5,1,4,162,111,112
3,11,1,4,9.5,6,8,164,113,108
3,11,6,5,10.75,1.25,8,151,100,94
3,11,3,6,15.75,5,5,159,108,99
3,11,9,7,17.75,2,9,143,95,83
3,11,10,8,35.75,18,8,141,93,62
3,11,7,9,40.75,5,8,149,98,69
3,11,8,0,0,0,9,148,97,0
3,11,5,0,0,0,7,148,100,0
24,6,6,1,0,0,8,147,114,129
24,6,4,2,3,3,13,161,128,140
24,6,7,3,6.5,3.5,7,147,114,124
24,6,3,4,24.5,18,6,166,133,126
24,6,1,5,38.5,14,10,168,135,123
24,6,2,6,42,3.5,11,166,133,109
3,8,2,1,0,0,7,160,118,124
3,8,1,2,7,7,8,160,0,114
3,8,5,3,9.5,2.5,7,154,0,105
3,8,7,4,20.5,11,6,154,0,96
3,8,4,5,21.75,1.25,10,154,0,94
3,8,6,0,0,0,8,154,77,0
3,8,8,0,0,0,5,153,0,0
3,8,3,0,0,0,6,154,0,0
2,8,1,1,0,0,6,168,99,106
2,8,2,2,1.25,1.25,5,168,99,104
2,8,5,3,1.5,0.2,8,158,90,93
2,8,7,4,6.5,5,6,148,83,81
2,8,3,5,6.5,0.1,5,162,93,92
2,8,4,6,14.5,8,7,162,93,87
2,8,9,7,44.5,30,7,138,75,57
2,8,6,8,51.5,7,5,154,89,0
3,8,6,1,0,0,9,164,0,172
3,8,3,2,0.75,0.75,6,164,169,172
3,8,1,3,6.75,6,7,164,156,167
3,8,5,4,32.75,26,8,164,0,151
3,8,8,5,41.75,9,8,164,158,130
3,8,4,6,48.75,7,8,164,169,123
3,8,7,7,56.75,8,12,164,162,115
3,8,2,0,0,0,8,164,157,0
2,8,1,1,0,0,4,162,0,126
2,8,2,2,0.1,0.1,4,162,0,126
2,8,5,3,5,5,4,154,0,113
2,8,6,4,35,30,4,154,0,0
2,8,7,,0,0,6,154,0,0
2,8,3,,0,0,6,154,0,113
2,8,4,,0,0,5,154,99,0
2,8,8,0,0,0,4,154,0,0
3,7,6,1,0,0,7,161,125,141
3,7,3,2,2.5,2.5,5,161,0,139
3,7,4,3,4,1.5,6,161,0,137
3,7,5,4,5,1,7,161,127,139
3,7,2,5,11,6,6,161,0,132
3,7,8,,0,0,6,161,0,0
3,7,7,0,0,0,8,161,0,0
2,5,3,1,0,0,6,161,162,164
2,5,5,2,2.5,2.5,4,156,0,154
2,5,2,3,3,0.5,6,161,150,158
2,5,4,4,5.5,2.5,6,161,147,156
2,5,1,5,12.5,7,4,161,155,151
24,10,3,1,0,0,7,163,115,133
24,10,1,2,0.2,0.2,8,168,120,137
24,10,5,3,21.25,21,8,157,109,106
24,10,2,4,22.25,1,9,166,118,116
24,10,4,5,23,0.75,9,160,112,109
24,10,7,6,53,30,6,151,106,0
24,10,9,7,54,1,7,150,102,0
24,10,10,0,0,0,10,140,92,0
24,10,6,0,0,0,9,155,107,0
24,10,8,0,0,0,8,152,104,0
25,11,5,1,0,0,5,162,118,126
25,11,8,2,2.5,2.5,6,160,116,122
25,11,7,3,5,2.5,5,160,116,120
25,11,6,4,8.5,3.5,9,162,118,118
25,11,11,5,18.5,10,6,147,106,95
25,11,12,6,18.75,0.3,7,148,104,93
25,11,4,7,19.25,0.5,5,162,118,108
25,11,10,8,21.25,2,6,152,108,96
25,11,1,9,51.25,30,5,164,120,76
25,11,3,,0,0,6,160,119,0
25,11,9,0,0,0,4,152,108,0
2,4,1,1,0,0,5,162,143,146
2,4,6,2,1.5,1.5,4,145,0,127
2,4,4,3,20.5,19,7,155,0,122
2,4,2,0,0,0,10,159,0,0
2,10,1,1,0,0,3,162,0,118
2,10,9,2,0.3,0.3,3,154,0,108
2,10,6,3,1.5,1.25,3,154,0,106
2,10,8,4,5.5,4,3,154,0,103
2,10,7,5,6,0.5,3,154,0,103
2,10,3,6,29,23,3,154,0,79
2,10,10,7,29.5,0.5,3,149,0,73
2,10,4,0,0,0,3,154,0,0
2,10,5,0,0,0,3,154,0,0
2,10,2,0,0,0,3,158,0,0
3,17,2,1,0,0,10,164,131,144
3,17,15,2,0.1,0.1,10,146,113,127
3,17,10,3,1,1,10,158,125,136
3,17,4,4,2.75,1.75,13,158,130,140
3,17,9,5,13.75,11,11,158,125,125
3,17,5,6,19.75,6,10,159,129,121
3,17,12,7,21.25,1.5,8,154,121,112
3,17,1,8,28.25,7,10,166,133,117
3,17,14,9,30.75,2.5,9,145,117,98
3,17,6,10,33.25,2.5,9,162,129,108
3,17,13,11,47.25,14,10,153,120,85
3,17,11,,0,0,10,154,121,0
3,17,16,,0,0,8,146,113,0
3,17,3,,0,0,7,164,131,0
3,17,17,0,0,0,9,145,112,0
3,17,8,0,0,0,8,159,126,0
3,17,7,0,0,0,9,162,129,0
2,8,9,1,0,0,5,147,105,113
2,8,8,2,5,5,5,148,106,110
2,8,6,3,7.5,2.5,5,152,110,110
2,8,4,4,8.75,1.25,6,158,116,115
2,8,5,5,9.25,0.5,5,156,114,112
2,8,1,6,11,1.75,6,164,121,120
2,8,2,7,16,5,7,162,120,115
2,8,7,8,30,14,4,150,108,86
24,8,5,1,0,0,5,158,118,133
24,8,3,2,1.5,1.5,5,161,121,133
24,8,8,3,4.5,3,6,139,104,115
24,8,2,4,13.5,9,5,161,121,124
24,8,7,5,40.5,27,7,146,106,79
24,8,6,6,41,0.5,8,157,117,90
24,8,9,0,0,0,7,140,100,0
24,8,4,0,0,0,7,160,120,0
3,9,1,1,0,0,10,167,120,133
3,9,8,2,6,6,6,151,104,107
3,9,2,3,6.75,0.75,9,166,119,122
3,9,4,4,16.75,10,5,162,115,107
3,9,3,5,21.75,5,7,163,116,103
3,9,5,6,21.75,0.1,7,158,114,101
3,9,7,7,40.75,19,9,154,107,75
3,9,9,8,56.75,16,9,147,100,52
3,9,6,9,69.75,13,7,158,111,50
2,8,4,1,0,0,4,147,0,125
2,8,5,2,4,4,4,150,0,121
2,8,3,3,21,17,4,156,0,112
2,8,2,4,37,16,4,156,0,99
2,8,1,5,51,14,4,156,0,80
2,8,8,6,54.5,3.5,4,145,0,66
2,8,7,7,69.5,15,4,143,0,56
2,8,6,0,0,0,4,150,0,0
2,5,3,1,0,0,11,161,0,141
2,5,4,2,7,7,8,157,0,130
2,5,5,3,17,10,6,157,0,120
2,5,1,4,18.75,1.75,6,164,0,125
2,5,6,5,30.75,12,8,157,0,111
25,12,1,1,0,0,10,167,126,145
25,12,5,2,8,8,7,158,118,123
25,12,2,3,10,2,6,156,120,125
25,12,8,4,15,5,9,151,114,115
25,12,11,5,18,3,6,150,110,105
25,12,6,6,23,5,10,155,118,108
25,12,14,7,30,7,6,140,100,83
25,12,7,8,35,5,7,155,115,93
25,12,12,9,51,16,9,149,109,71
25,12,9,10,57,6,5,152,112,68
25,12,10,11,87,30,6,151,111,0
25,12,4,0,0,0,6,158,118,0
3,5,1,1,0,0,7,164,0,150
3,5,5,2,27,27,5,149,129,105
3,5,4,3,45,18,7,157,113,103
3,5,3,,0,0,8,154,0,0
3,5,2,,0,0,7,161,0,0
2,13,9,1,0,0,5,143,118,128
2,13,2,2,1,1,7,167,138,147
2,13,1,3,3,2,5,163,139,146
2,13,11,4,4.5,1.5,6,141,113,118
2,13,4,5,9.5,5,6,151,125,129
2,13,8,6,21.5,12,5,147,121,110
2,13,7,7,21.75,0.3,7,146,122,110
2,13,10,8,46.75,25,5,145,117,79
2,13,14,9,52.75,6,6,135,112,68
2,13,12,10,59.75,7,9,140,112,61
2,13,6,,0,0,8,152,123,130
2,13,5,0,0,0,7,152,123,0
2,13,13,0,0,0,6,140,112,0
24,7,6,1,0,0,9,152,122,141
24,7,2,2,7,7,8,165,135,143
24,7,4,3,20,13,8,160,130,124
24,7,5,4,34,14,11,155,125,105
24,7,3,5,57,23,14,158,133,90
24,7,7,,0,0,9,145,115,109
24,7,1,0,0,0,9,168,138,0
25,5,2,1,0,0,5,159,119,130
25,5,3,2,15,15,8,154,107,103
25,5,6,3,18.5,3.5,6,149,0,96
25,5,5,4,38.5,20,6,154,111,90
25,5,4,5,62.5,24,7,154,0,56
25,14,6,1,0,0,5,152,0,114
25,14,13,2,1.25,1.25,6,152,0,113
25,14,12,3,16.25,15,7,152,95,100
25,14,9,4,21.25,5,6,152,0,93
25,14,1,5,22.75,1.5,5,158,111,98
25,14,8,6,26.25,3.5,6,152,0,88
25,14,5,7,33.25,7,6,152,0,81
25,14,7,8,44.25,11,5,147,0,70
25,14,11,9,74.25,30,6,152,0,0
25,14,14,10,104.25,30,7,147,0,0
25,14,2,11,120.25,16,5,149,0,0
25,14,10,0,0,0,6,152,0,0
25,14,3,0,0,0,8,145,54,0
25,14,4,0,0,0,5,145,0,0
3,7,1,1,0,0,8,163,0,118
3,7,6,2,2,2,7,157,0,107
3,7,3,3,5.5,3.5,7,157,0,103
3,7,4,4,9,3.5,8,157,0,102
3,7,7,5,11.5,2.5,7,152,86,98
3,7,2,6,41.5,30,9,163,113,0
3,7,5,0,0,0,8,157,0,0
3,11,10,1,0,0,7,150,103,115
3,11,9,2,0.3,0.3,7,152,105,117
3,11,3,3,4.25,4,7,165,118,127
3,11,2,4,25.25,21,10,163,119,115
3,11,11,5,39.25,14,6,146,100,72
3,11,7,6,58.25,19,7,154,107,61
3,11,1,7,86.25,28,10,168,121,47
3,11,6,8,96.25,10,6,155,108,24
3,11,5,9,119.25,23,9,149,109,0
3,11,8,10,149.25,30,11,153,106,0
3,11,4,0,0,0,9,163,116,0
3,6,4,1,0,0,7,154,109,125
3,6,2,2,14,14,9,159,114,120
3,6,1,3,44,30,12,168,123,89
3,6,5,4,71,27,12,147,107,0
3,6,6,,0,0,8,143,98,64
3,6,3,0,0,0,11,157,112,0
24,10,4,1,0,0,8,153,102,119
24,10,6,2,1.75,1.75,7,148,95,110
24,10,1,3,13.75,12,7,159,108,118
24,10,9,4,17.75,4,10,147,91,90
24,10,5,5,18,0.2,8,154,98,99
24,10,7,6,18,0.1,7,151,95,94
24,10,10,7,39,21,9,144,88,66
24,10,2,8,56,17,8,163,107,68
24,10,3,,0,0,7,160,104,0
24,10,8,0,0,0,6,144,93,0
2,15,10,1,0,0,6,158,0,104
2,15,1,2,0.1,0.1,5,162,0,111
2,15,9,3,2,2,5,158,0,102
2,15,8,4,5,3,5,158,0,99
2,15,7,5,6,1,5,158,0,98
2,15,4,6,8.5,2.5,6,158,0,95
2,15,5,7,10.5,2,6,158,0,93
2,15,3,8,14.5,4,5,158,0,89
2,15,12,9,24.5,10,5,158,0,83
2,15,2,10,49.5,25,5,158,0,54
2,15,6,11,62.5,13,5,158,0,41
2,15,13,12,68.5,6,6,153,0,30
2,15,11,13,69.5,1,6,158,0,34
2,15,16,14,86.5,17,4,142,0,0
2,15,14,15,116.5,30,4,147,0,0
2,15,8,1,0,0,6,158,0,108
2,15,14,2,0.1,0.1,4,140,0,97
2,15,6,3,9,9,5,158,0,99
2,15,5,4,10.75,1.75,5,158,0,97
2,15,12,5,11.5,0.75,6,158,0,96
2,15,11,6,13.5,2,5,158,0,94
2,15,7,7,14,0.5,5,158,0,94
2,15,2,8,15.25,1.25,6,158,0,93
2,15,9,9,20.25,5,5,158,0,88
2,15,10,10,23.75,3.5,6,151,0,84
2,15,3,11,29.75,6,5,158,0,78
2,15,15,12,31.75,2,4,142,0,60
2,15,1,13,59.75,28,5,158,0,48
2,15,4,14,70.75,11,5,158,0,37
2,15,13,15,100.75,30,4,144,0,0
2,11,2,1,0,0,4,152,0,126
2,11,4,2,8,8,4,152,0,114
2,11,7,3,11,3,4,152,0,111
2,11,5,4,22,11,4,152,0,101
2,11,1,5,28,6,4,152,101,98
2,11,3,6,36,8,4,152,0,86
2,11,8,7,42,6,4,152,0,80
2,11,11,8,57,15,4,152,0,65
2,11,6,,0,0,4,152,0,0
2,11,10,0,0,0,4,152,0,0
2,11,9,0,0,0,4,152,0,0
24,8,3,1,0,0,9,160,119,135
24,8,1,2,7,7,6,166,0,134
24,8,6,3,18,11,8,154,130,114
24,8,8,4,48,30,5,146,0,86
24,8,4,5,65,17,8,154,0,0
24,8,5,6,86,21,9,154,0,0
24,8,7,0,0,0,6,154,0,0
24,8,2,0,0,0,7,166,0,0
25,9,6,1,0,0,7,154,100,105
25,9,1,2,6,6,6,163,113,119
25,9,3,3,7,1,7,156,101,100
25,9,8,4,14,7,6,140,86,77
25,9,7,5,18,4,6,140,86,73
25,9,5,6,21,3,5,155,101,86
25,9,4,7,51,30,5,155,101,0
25,9,9,8,54,3,5,133,86,0
25,9,2,,0,0,6,159,104,0
24,12,3,1,0,0,7,163,130,149
24,12,10,2,6,6,8,137,109,119
24,12,11,3,20,14,11,141,108,103
24,12,7,4,20,0.1,9,159,126,121
24,12,1,5,21.25,1.25,10,168,135,129
24,12,12,6,22.75,1.5,10,140,107,99
24,12,5,7,23.5,0.75,9,163,130,122
24,12,4,8,53.5,30,9,163,130,0
24,12,2,,0,0,6,165,132,0
24,12,8,0,0,0,9,155,122,0
24,12,9,0,0,0,11,154,121,0
24,12,6,0,0,0,7,161,128,0
3,13,1,1,0,0,7,162,119,127
3,13,7,2,0.5,0.5,6,152,0,114
3,13,11,3,13.5,13,6,149,0,102
3,13,3,4,15.5,2,8,152,98,98
3,13,12,5,17,1.5,6,152,0,97
3,13,10,6,29,12,6,152,0,85
3,13,4,7,29.5,0.5,5,145,0,84
3,13,5,8,30.5,1,5,152,0,83
3,13,9,9,32,1.5,6,152,102,82
3,13,2,10,62,30,6,158,0,0
3,13,13,11,69,7,7,147,0,0
3,13,8,12,80,11,6,152,0,0
3,13,6,0,0,0,5,152,0,0
3,9,7,1,0,0,11,151,91,102
3,9,9,2,14,14,11,141,81,78
3,9,5,3,34,20,7,156,96,73
3,9,1,4,35.25,1.25,8,164,104,80
3,9,3,,0,0,12,162,102,113
3,9,8,,0,0,9,140,83,0
3,9,6,0,0,0,11,153,93,0
3,9,4,0,0,0,10,159,99,0
3,9,2,0,0,0,8,158,103,0
2,8,8,1,0,0,6,147,106,116
2,8,3,2,1,1,5,162,120,130
2,8,4,3,2.5,1.5,9,152,113,121
2,8,7,4,5,2.5,5,148,107,113
2,8,1,5,35,30,8,164,122,112
2,8,2,0,0,0,7,162,120,0
2,8,6,0,0,0,6,151,110,0
2,8,5,0,0,0,5,155,113,0
24,6,1,1,0,0,8,166,128,140
24,6,6,2,4,4,12,148,110,117
24,6,2,3,7.5,3.5,9,163,125,131
24,6,3,4,14.5,7,9,163,125,122
24,6,5,5,23.5,9,10,148,110,102
24,6,4,6,27.5,4,10,154,116,100
2,10,2,1,0,0,7,162,136,134
2,10,5,2,0.2,0.2,6,155,0,126
2,10,4,3,4.25,4,5,155,0,125
2,10,10,4,5.25,1,5,150,104,116
2,10,8,5,5.75,0.5,6,155,0,123
2,10,9,6,7.25,1.5,4,150,0,114
2,10,6,7,8.75,1.5,6,155,0,118
2,10,3,8,9.25,0.5,5,162,0,125
2,10,1,9,11.75,2.5,5,162,0,124
2,10,7,10,13.5,1.75,6,155,0,118
3,9,1,1,0,0,7,164,0,156
3,9,8,2,1,1,6,156,0,146
3,9,3,3,1,0.1,9,159,148,149
3,9,9,4,2.75,1.75,10,156,148,145
3,9,5,5,3,0.1,7,156,143,145
3,9,6,6,17,14,9,156,0,134
3,9,2,7,24,7,11,160,152,128
3,9,4,8,26.5,2.5,6,158,0,123
3,9,7,,0,0,8,156,136,145
3,3,3,1,0,0,5,153,0,122
3,3,1,2,1.5,1.5,10,164,111,128
3,3,2,3,9.5,8,6,157,0,113
3,8,4,1,0,0,7,146,109,126
3,8,6,2,1.5,1.5,11,137,100,112
3,8,7,3,2.75,1.25,10,135,98,109
3,8,3,4,6.25,3.5,8,151,112,119
3,8,5,5,32.25,26,8,144,103,100
3,8,2,6,62.25,30,8,152,113,94
3,8,8,CO,0,0,11,135,96,0
3,8,1,0,0,0,10,164,120,0
3,14,15,1,0,0,7,143,120,144
3,14,2,2,17,17,10,164,141,147
3,14,7,3,17,0.1,11,153,130,136
3,14,14,4,23,6,8,144,121,122
3,14,11,5,33,10,10,149,126,118
3,14,3,6,38,5,11,160,137,122
3,14,6,7,68,30,11,153,130,0
3,14,8,0,0,0,11,152,129,0
3,14,4,0,0,0,10,157,134,0
3,14,9,0,0,0,11,150,127,0
3,14,13,0,0,0,11,147,124,0
3,14,1,0,0,0,8,168,145,0
3,14,5,0,0,0,8,155,132,0
3,14,10,0,0,0,9,149,126,0
2,3,1,1,0,0,9,166,143,153
2,3,3,2,5,5,8,161,139,144
2,3,4,3,21,16,10,154,132,126
24,5,1,1,0,0,6,164,138,142
24,5,2,2,1.25,1.25,8,157,122,134
24,5,4,3,15.25,14,7,157,104,119
24,5,5,,0,0,9,157,133,133
24,5,3,0,0,0,8,157,0,114
2,14,1,1,0,0,4,159,0,127
2,14,12,2,2.5,2.5,4,152,0,116
2,14,2,3,2.75,0.3,4,159,0,123
2,14,3,4,3.25,0.5,4,156,0,120
2,14,6,5,6.75,3.5,4,152,0,112
2,14,14,6,14.75,8,4,147,0,99
2,14,9,7,17.75,3,4,152,0,101
2,14,4,8,20.25,2.5,4,152,0,98
2,14,13,9,21,0.75,4,147,118,97
2,14,8,10,22.5,1.5,4,152,0,96
2,14,7,11,31.5,9,4,152,0,87
2,14,10,12,33.5,2,4,152,0,85
2,14,5,13,37.5,4,4,152,0,81
2,14,11,14,57.5,20,4,152,0,61
25,12,2,1,0,0,5,162,125,130
25,12,8,2,0.2,0.2,5,152,115,120
25,12,5,3,6.25,6,10,158,121,120
25,12,9,4,7.25,1,6,150,113,111
25,12,10,5,7.5,0.2,11,147,111,108
25,12,4,6,37.5,30,9,158,121,89
25,12,7,7,40.5,3,9,148,116,81
25,12,6,8,60.5,20,6,154,117,62
25,12,3,9,68.5,8,7,162,125,62
25,12,1,10,68.5,0.2,9,168,130,67
25,12,12,11,77.5,9,7,140,104,30
25,12,11,0,0,0,9,145,109,0
25,12,5,1,0,0,6,152,0,142
25,12,9,2,10,10,5,152,0,126
25,12,1,3,11.25,1.25,6,156,124,128
25,12,8,4,12.25,1,7,152,0,123
25,12,6,5,12.5,0.3,6,152,0,123
25,12,4,6,13.25,0.75,5,152,0,122
25,12,12,7,25.25,12,6,152,0,114
25,12,10,8,40.25,15,5,152,0,106
25,12,2,9,70.25,30,7,152,0,0
25,12,3,10,100.25,30,6,152,0,0
25,12,7,0,0,0,10,147,68,0
25,12,11,0,0,0,6,152,0,0
2,19,1,1,0,0,5,156,0,112
2,19,20,2,2,2,4,147,0,100
2,19,7,3,7,5,5,156,0,104
2,19,8,4,7.5,0.5,5,151,0,104
2,19,21,5,7.5,0.1,4,147,0,94
2,19,5,6,8,0.3,6,156,0,103
2,19,15,7,9.25,1.25,5,156,0,102
2,19,13,8,9.25,0.2,6,156,0,102
2,19,11,9,10.75,1.5,5,156,0,100
2,19,6,10,12.25,1.5,5,153,0,99
2,19,10,11,12.75,0.5,4,156,0,98
2,19,22,12,13.25,0.3,4,147,0,89
2,19,19,13,14.5,1.25,4,147,0,88
2,19,2,14,20.5,6,5,156,0,91
2,19,16,15,21.25,0.75,4,147,0,81
2,19,12,16,25.25,4,6,149,0,86
2,19,14,17,28.75,3.5,5,149,0,82
2,19,9,18,44.75,16,6,156,0,66
2,19,4,19,74.75,30,5,156,0,0
2,1,1,1,0,0,5,158,0,0
2,18,11,1,0,0,3,152,0,112
2,18,17,2,3,3,3,147,0,100
2,18,12,3,12,9,3,152,0,96
2,18,8,4,15,3,3,152,0,93
2,18,13,5,15.25,0.3,3,152,0,93
2,18,4,6,19.25,4,3,152,0,89
2,18,2,7,23.25,4,3,152,0,86
2,18,6,8,25.75,2.5,3,147,0,83
2,18,9,9,35.75,10,3,152,0,73
2,18,14,10,36.25,0.5,3,147,0,67
2,18,10,11,45.25,9,3,152,0,63
2,18,7,12,45.75,0.5,3,152,0,63
2,18,16,13,51.75,6,3,140,0,52
2,18,3,14,53.75,2,3,152,0,55
2,18,15,15,58.75,5,3,147,0,45
2,18,5,,0,0,3,152,0,0
2,18,1,0,0,0,3,152,0,0
2,18,18,0,0,0,3,147,0,0
2,5,3,1,0,0,8,162,151,166
2,5,2,2,7,7,8,162,148,151
2,5,5,3,37,30,5,154,0,98
2,5,1,4,67,30,8,162,135,0
2,5,4,0,0,0,5,154,0,0
2,5,5,1,0,0,8,145,112,133
2,5,3,2,16,16,8,159,126,127
2,5,4,3,21,5,8,155,122,119
2,5,6,4,21.5,0.5,9,144,111,106
