going,ran,num,pos,ovr_btn,btn,age,sex,lbs,time,secs,dec,or,rpr,jockey,trainer
Good To Firm,9,9,8,26.75,18,7,G,140,05:57.5,357.55,8,123,101,Paddy Brennan,Martin Keighley
Good To Firm,9,2,9,54.75,28,10,G,159,06:03.2,363.15,9,145,93,Conor OFarrell,David Pipe
Good To Firm,9,4,1,0,0,7,G,162,06:05.6,365.56,9,133,142,Paul Carberry,Gordon Elliott
Good To Firm,9,8,2,3.5,3.5,8,G,159,06:06.3,366.26,6,132,135,R Walsh,J A Nash
Good To Firm,9,2,3,7.25,3.75,7,G,162,06:07.0,367.01,3.75,142,135,Sam Twiston-Davies,Nigel Twiston-Davies
Good To Firm,9,6,4,9.25,2,8,G,159,06:07.4,367.41,9,125,129,A E Lynch,Henry De Bromhead
Good To Firm,9,7,5,14.25,5,8,G,159,06:08.4,368.41,8,130,125,Richard Johnson,Philip Hobbs
Good To Firm,9,5,6,18,3.75,7,G,159,06:09.2,369.16,5.5,–,123,Paddy Brennan,Fergal OBrien
Good To Firm,9,1,7,51,33,7,G,162,06:15.8,375.76,10,134,103,A P McCoy,Jonjo ONeill
Good To Firm,9,9,8,92,41,8,G,154,06:24.0,383.96,101,114,49,John Kington,David Lewis
Good To Firm,9,3,PU,-,-,8,G,162,-,-,21,128,–,Barry Keniry,George Moore
Good To Firm,9,3,1,0,0,6,G,154,03:57.8,237.84,11,–,113,Harry Skelton,Martin Keighley
Good To Firm,9,5,2,0.75,0.75,4,G,154,03:58.0,237.99,6.5,–,112,Aidan Coleman,Tim Vaughan
Good To Firm,9,9,3,0.75,0.05,4,F,144,03:58.0,237.99,9,–,106,David Bass,Nicky Henderson
Good To Firm,9,4,4,2.25,1.5,4,G,154,03:58.3,238.29,7.5,–,111,Mark Bradburne,James Eustace
Good To Firm,9,7,5,13.25,11,5,G,154,04:00.5,240.49,2.25,–,102,Richard Johnson,Philip Hobbs
Good To Firm,9,1,6,19.25,6,6,G,151,04:01.7,241.69,13,–,94,Ryan Mahon,Paul Nicholls
Good To Firm,9,6,7,28.25,9,4,G,154,04:03.5,243.49,11,–,88,A P McCoy,Rebecca Curtis
Good To Firm,9,2,8,29,0.75,4,G,154,04:03.6,243.64,51,–,86,Colin Bolger,Mark H Tompkins
Good To Firm,9,8,9,114,85,4,G,154,04:20.6,260.64,101,–,9,Andrew Tinkler,Henry Daly
Good To Firm,7,9,1,0,0,5,G,150,06:03.9,363.91,5,105,114,Mr J T Carroll,Neil Mulholland
Good To Firm,7,7,2,0.5,0.5,10,G,149,06:04.0,364.01,8.5,111,120,Ryan Hatch,Nigel Twiston-Davies
Good To Firm,7,3,3,8.5,8,9,G,158,06:05.6,365.61,5.5,120,123,Harry Derham,Paul Nicholls
Good To Firm,7,4,4,14.5,6,7,G,163,06:06.8,366.81,6.5,118,114,M P Fogarty,Peter Bowen
Good To Firm,7,2,5,28.5,14,10,G,165,06:09.6,369.61,6.5,120,103,Mr Sam Waley-Cohen,Nigel Twiston-Davies
Good To Firm,7,5,6,30.25,1.75,9,G,160,06:10.0,369.96,5.5,115,96,Mr William Biddick,Bob Buckler
Good To Firm,7,1,7,31,0.75,6,G,166,06:10.1,370.11,6,121,105,Mr A J Berry,Jonjo ONeill
Good To Firm,8,8,1,0,0,5,G,137,03:51.8,231.84,13,109,117,Cathal Landers,J A Nash
Good To Firm,8,2,2,2.25,2.25,4,G,158,03:52.3,232.29,10,125,129,Keith Donoghue,Gordon Elliott
Good To Firm,8,3,3,5.75,3.5,5,G,158,03:53.0,232.99,9,125,127,Christopher Geoghegan,Philip Hobbs
Good To Firm,8,9,4,6.5,0.75,7,M,144,03:53.1,233.14,41,108,109,Peter Carberry,Mark H Tompkins
Good To Firm,8,4,5,8.25,1.75,5,G,149,03:53.5,233.49,6.5,121,120,William Twiston-Davies,Nigel Twiston-Davies
Good To Firm,8,7,6,8.5,0.3,5,G,146,03:53.5,233.54,5,115,114,Mr Joseph Akehurst,John Berry
Good To Firm,8,6,7,9,0.5,4,G,149,03:53.6,233.64,2.38,116,115,Ryan Mahon,Paul Nicholls
Good To Firm,8,1,8,15,6,8,G,163,03:54.8,234.84,26,130,125,Adam Wedge,Evan Williams
Good To Firm,5,3,1,0,0,5,G,160,05:03.3,303.3,2.25,–,144,A E Lynch,Henry De Bromhead
Good To Firm,5,1,2,7,7,6,G,160,05:04.7,304.7,2.25,138,138,R Walsh,Paul Nicholls
Good To Firm,5,5,3,17,10,5,G,152,05:06.7,306.7,15,–,122,A P McCoy,Rebecca Curtis
Good To Firm,5,4,4,37,20,6,G,157,05:10.7,310.7,15,121,108,Richard Johnson,Tim Vaughan
Good To Firm,5,2,5,44,7,5,G,160,05:12.1,312.1,26,124,107,Andrew Tinkler,Nicky Henderson
Good To Firm,9,2,1,0,0,7,G,155,06:13.3,373.3,3.5,133,142,Keith Donoghue,Mrs Gillian Callaghan
Good To Firm,9,4,2,17,17,6,G,157,06:16.7,376.7,8,122,121,R Walsh,Paul Nicholls
Good To Firm,9,5,3,30,13,9,G,157,06:19.3,379.3,41,113,107,Andrew Thornton,Lawney Hill
Good To Firm,9,8,4,41,11,6,M,153,06:21.5,381.5,3.5,135,96,A E Lynch,Henry De Bromhead
Good To Firm,9,1,5,45,4,6,G,160,06:22.3,382.3,5,130,99,A P McCoy,Gordon Elliott
Good To Firm,9,9,6,52,7,5,G,145,06:23.7,383.7,29,106,82,James Best,Bob Buckler
Good To Firm,9,6,7,80,28,11,G,152,06:29.3,389.3,34,120,62,Kyle James,Philip Kirby
Good To Firm,9,7,8,112,32,4,G,149,06:35.7,395.7,51,123,32,Brian Hayes,John Joseph Hanlon
Good To Firm,9,3,F,-,-,6,G,160,-,-,9,119,–,Paddy Brennan,John Joseph Hanlon
Good To Firm,8,7,1,0,0,7,G,151,04:43.7,283.7,6.5,133,140,Sam Twiston-Davies,Nigel Twiston-Davies
Good To Firm,8,8,2,3.5,3.5,6,G,151,04:44.4,284.4,6.5,133,137,Paul Moloney,Evan Williams
Good To Firm,8,10,3,4,0.5,7,G,143,04:44.5,284.5,8,125,129,Tom OBrien,Paul Henderson
Good To Firm,8,4,4,5.75,1.75,7,G,156,04:44.9,284.85,3,138,141,A P McCoy,Martin Keighley
Good To Firm,8,3,5,28.75,23,7,H,161,04:49.5,289.45,13,143,127,Richard Johnson,Philip Hobbs
Good To Firm,8,9,6,33.25,4.5,7,G,145,04:50.3,290.35,13,127,106,Jack Doyle,Emma Lavelle
Good To Firm,8,11,7,36.75,3.5,7,G,143,04:51.0,291.05,13,125,99,Sam Jones,Paul Webber
Good To Firm,8,5,8,68.75,32,9,G,156,04:57.4,297.45,7.5,138,83,Dominic Elsworth,Paul Webber
Good To Firm,6,3,1,0,0,4,G,152,03:48.4,228.4,8,131,140,Michael Darcy,Sabrina J Harty
Good To Firm,6,1,2,14,14,4,G,156,03:51.2,231.2,5,134,130,R Walsh,Paul Nicholls
Good To Firm,6,2,3,20,6,4,G,152,03:52.4,232.4,21,134,127,Richard Johnson,Tim Vaughan
Good To Firm,6,4,4,22.25,2.25,4,G,152,03:52.9,232.85,5.5,139,119,Dougie Costello,John Quinn
Good To Firm,6,6,F,-,-,4,F,145,-,-,4.5,120,130,Rhys Flint,John Flint
Good To Firm,6,5,PU,-,-,4,G,152,-,-,3.25,136,–,Paul Carberry,Gordon Elliott
Good To Firm,6,3,1,0,0,7,G,152,06:03.1,363.1,3.75,136,142,Richard Johnson,Philip Hobbs
Good To Firm,6,7,2,3,3,7,G,141,06:03.7,363.7,5,125,128,Aidan Coleman,Tim Vaughan
Good To Firm,6,9,3,13,10,8,G,133,06:05.7,365.7,7.5,124,118,James Best,Bob Buckler
Good To Firm,6,5,4,25,12,5,M,146,06:08.1,368.1,13,130,113,Tom Scudamore,David Pipe
Good To Firm,6,8,5,89,64,9,G,140,06:20.9,380.9,8,124,49,Jamie Moore,Peter Bowen
Good To Firm,6,2,UR,-,-,8,G,166,-,-,3.25,150,151,Paul Carberry,Gordon Elliott
Good To Firm,13,4,1,0,0,5,M,155,05:02.5,302.5,10,129,131,Tom OBrien,Jamie Snowden
Good To Firm,13,1,2,1.75,1.75,9,G,166,05:02.9,302.85,7.5,140,140,Richard Johnson,Philip Hobbs
Good To Firm,13,7,3,3,1.25,7,G,152,05:03.1,303.1,5.5,126,124,A P McCoy,Shaun Lycett
Good To Firm,13,3,4,5.5,2.5,7,G,150,05:03.6,303.6,21,131,127,Jack Quinlan,Alan Blackmore
Good To Firm,13,10,5,6.5,1,7,M,148,05:03.8,303.8,9,122,118,Nick Scholfield,Andy Turnell
Good To Firm,13,5,6,12.5,6,5,G,152,05:05.0,305,9,129,120,Marc Goldstein,Sheena West
Good To Firm,13,8,7,17.5,5,7,M,144,05:06.0,306,15,125,110,Michael Byrne,Timothy Doyle
Good To Firm,13,9,8,54.5,37,7,G,149,05:13.4,313.4,9,123,75,Denis ORegan,Chris Grant
Good To Firm,13,11,9,59.5,5,6,M,147,05:14.4,314.4,23,121,68,William Kennedy,Michael Appleby
Good To Firm,13,6,10,62,2.5,8,G,153,05:14.9,314.9,13,127,72,Noel Fehily,Matt Sheppard
Good To Firm,13,12,11,64.25,2.25,7,G,140,05:15.4,315.35,26,114,57,Tom Scudamore,Michael Scudamore
Good To Firm,13,13,UR,-,-,9,G,133,-,-,19,114,–,William Twiston-Davies,Nigel Twiston-Davies
Good To Firm,13,2,UR,-,-,6,G,157,-,-,7.5,134,–,Richard Killoran,Nicky Henderson
Good To Firm,6,3,1,0,0,6,G,162,03:51.0,231,4.5,135,138,Paul Moloney,Evan Williams
Good To Firm,6,5,2,0.75,0.75,5,G,157,03:51.2,231.15,2.25,–,134,R Walsh,Paul Nicholls
Good To Firm,6,6,3,9.75,9,6,G,157,03:53.0,232.95,3.5,–,124,James Reveley,Nick Williams
Good To Firm,6,2,4,14.25,4.5,7,G,165,03:53.8,233.85,21,138,130,Tom OBrien,Peter Bowen
Good To Firm,6,1,5,19.25,5,6,G,165,03:54.9,234.85,26,120,124,Joe Tizzard,Colin Tizzard
Good To Firm,6,4,6,31.25,12,5,G,157,03:57.3,237.25,11,126,106,A E Lynch,Henry De Bromhead
Good To Firm,8,1,1,0,0,4,G,157,03:54.2,234.2,3.5,–,120,Mr P J McMahon,John Joseph Hanlon
Good To Firm,8,5,2,0.3,0.3,5,G,154,03:54.3,234.26,41,–,109,Richard Johnson,Rebecca Curtis
Good To Firm,8,3,3,6.25,6,4,F,154,03:55.5,235.45,2.88,–,103,A P McCoy,Jonjo ONeill
Good To Firm,8,2,4,7.75,1.5,4,G,161,03:55.7,235.75,3.75,–,109,R Walsh,T J Taaffe
Good To Firm,8,7,5,10.75,3,4,G,154,03:56.3,236.35,21,–,99,Daryl Jacob,Ben Case
Good To Firm,8,8,6,13.5,2.75,5,M,154,03:56.9,236.9,13,–,96,Joe Tizzard,Colin Tizzard
Good To Firm,8,6,7,14.5,1,5,G,154,03:57.1,237.1,26,–,95,Andrew Tinkler,Mark Bradstock
Good To Firm,8,4,8,29.5,15,5,G,149,04:00.1,240.1,15,–,80,Mr Sam Waley-Cohen,Robert Waley-Cohen
Good,13,3,1,0,0,10,G,155,06:10.1,370.1,10,134,149,Tom Bellamy,David Pipe
Good,13,4,2,7,7,9,G,155,06:11.5,371.5,10,134,142,Mr Bradley Gibbs,Tim Vaughan
Good,13,13,3,19,12,5,G,149,06:13.9,373.9,6.5,121,116,Mr J T Carroll,J H Culloty
Good,13,5,4,26,7,8,G,160,06:15.3,375.3,11,132,122,Mr Derek OConnor,Nigel Twiston-Davies
Good,13,12,5,27.5,1.5,7,G,153,06:15.6,375.6,4.33,125,113,Mr Sam Waley-Cohen,Charlie Longsdon
Good,13,14,6,30,2.5,7,G,145,06:16.1,376.1,12,117,103,M P Fogarty,Peter Bowen
Good,13,2,7,71,41,6,G,160,06:24.3,384.3,15,135,83,James Best,Philip Hobbs
Good,13,9,8,72.25,1.25,7,G,153,06:24.6,384.55,17,128,75,Mr R G Henderson,Polly Gundry
Good,13,11,BD,-,-,5,M,148,-,-,51,127,113,Kieron Edgar,David Pipe
Good,13,7,F,-,-,6,G,151,-,-,9,130,117,Steven Fox,Lucinda Russell
Good,13,10,PU,-,-,8,G,150,-,-,29,127,–,Mr S Drinkwater,Charlie Mann
Good,13,15,PU,-,-,7,G,144,-,-,15,116,–,Mr C Motherway,A J Martin
Good,13,6,UR,-,-,7,G,153,-,-,15,132,118,Nico de Boinville,Nicky Henderson
Good,9,3,1,0,0,5,G,161,03:57.7,237.7,2.38,–,140,Robbie Power,Mrs John Harrington
Good,9,5,2,0.3,0.3,6,G,158,03:57.8,237.76,5.5,–,137,Daryl Jacob,Paul Nicholls
Good,9,7,3,2.75,2.5,5,G,154,03:58.2,238.25,4,–,130,Barry Geraghty,Nicky Henderson
Good,9,4,4,9.75,7,5,G,158,03:59.6,239.65,34,–,126,John Cullen,T Hogan
Good,9,9,5,10.5,0.75,5,G,154,03:59.8,239.8,10,134,121,Joe Tizzard,Colin Tizzard
Good,9,2,6,19.5,9,5,G,161,04:01.6,241.6,13,139,119,R Walsh,A J Martin
Good,9,1,7,24,4.5,4,G,161,04:02.5,242.5,17,–,117,A E Lynch,Henry De Bromhead
Good,9,6,8,35,11,5,G,158,04:04.7,244.7,34,130,101,Paul Moloney,Evan Williams
Good,9,8,9,68,33,6,G,154,04:11.3,251.3,101,–,64,Dominic Elsworth,Paul Webber
Good,17,6,1,0,0,8,G,161,03:54.3,234.3,7.5,140,153,Barry Geraghty,Nicky Henderson
Good,17,10,2,3,3,6,G,151,03:54.9,234.9,8,130,141,Alain Cawley,Martin Keighley
Good,17,2,3,8,5,9,G,166,03:55.9,235.9,12,145,150,Tom Scudamore,David Pipe
Good,17,11,4,9,1,8,G,151,03:56.1,236.1,9,130,134,Richard Johnson,Philip Hobbs
Good,17,3,5,10.75,1.75,7,G,163,03:56.4,236.45,3.75,142,148,R Walsh,Paul Nicholls
Good,17,15,6,14,3.25,6,G,143,03:57.1,237.1,21,122,122,Aidan Coleman,Venetia Williams
Good,17,4,7,20,6,8,G,162,03:58.3,238.3,15,141,136,Robert Thornton,Alan King
Good,17,14,8,21,1,7,G,145,03:58.5,238.5,21,124,119,Dominic Elsworth,Paul Webber
Good,17,12,9,22.5,1.5,8,G,151,03:58.8,238.8,17,130,122,Andrew Tinkler,Nicky Henderson
Good,17,7,10,23.25,0.75,9,G,160,03:59.0,238.95,21,139,132,Liam Treadwell,Nick Gifford
Good,17,17,11,28.25,5,6,G,140,03:59.9,239.95,29,119,106,William Kennedy,Brian Ellison
Good,17,1,12,32.25,4,8,G,163,04:00.8,240.75,23,145,128,Conor OFarrell,David Pipe
Good,17,5,13,48.25,16,7,H,161,04:03.9,243.95,29,140,109,Rhys Flint,Philip Hobbs
Good,17,13,14,49.75,1.5,8,G,146,04:04.2,244.25,51,125,92,Jamie Moore,Gary Moore
Good,17,8,15,53.5,3.75,8,G,156,04:05.0,245,26,138,105,Alex Merriam,Neil King
Good,17,16,16,53.5,0.1,7,G,136,04:05.0,245.02,21,120,84,Tom Cannon,Suzy Smith
Good,17,9,F,-,-,8,G,155,-,-,34,134,–,Tom Doyle,R P Burns
Firm,8,3,1,0,0,10,G,162,08:03.1,483.1,5.5,–,146,Mr P W Mullins,W P Mullins
Firm,8,1,2,2.25,2.25,12,G,162,08:03.6,483.55,1.91,159,146,Ms N Carberry,E Bolger
Firm,8,5,3,11.25,9,10,G,156,08:05.4,485.35,41,110,128,Andrew Glassonbury,Bob Buckler
Firm,8,2,4,20.25,9,8,G,162,08:07.1,487.15,7.5,139,124,Harry Skelton,Paul Nicholls
Firm,8,7,5,44.25,24,7,G,150,08:12.0,491.95,17,–,92,John Cullen,Denis Paul Murphy
Firm,8,8,6,46,1.75,10,G,150,08:12.3,492.3,34,–,86,Miss J Coward,Kim Bailey
Firm,8,4,7,48.5,2.5,8,G,159,08:12.8,492.8,9,129,95,A E Lynch,Henry De Bromhead
Firm,8,6,PU,-,-,9,G,156,-,-,12,131,–,Joe Tizzard,Colin Tizzard
Good,23,4,1,0,0,5,G,160,05:09.4,309.4,7.5,122,133,Conor OFarrell,David Pipe
Good,23,21,2,0.2,0.2,5,M,148,05:09.4,309.44,6,113,122,Jeremiah McGrath,Nicky Henderson
Good,23,7,3,2.75,2.5,5,M,159,05:10.0,309.95,13,121,129,David Bass,Nicky Henderson
Good,23,19,4,10.75,8,8,G,153,05:11.6,311.55,34,115,115,Matt Crawley,Suzy Smith
Good,23,17,5,13.75,3,6,G,155,05:12.1,312.15,13,117,114,Joshua Moore,Gary Moore
Good,23,3,6,14.5,0.75,5,G,156,05:12.3,312.3,51,123,119,Grant Cockburn,Lucinda Russell
Good,23,16,7,14.5,0.1,6,G,158,05:12.3,312.32,11,117,114,Tom Cannon,David Arbuthnot
Good,23,15,8,16.25,1.75,6,G,159,05:12.7,312.65,34,118,113,Jake Greenall,Richard Lee
Good,23,23,9,17.25,1,6,G,147,05:12.8,312.85,13,112,107,Chris Timmons,Oliver Sherwood
Good,23,22,10,17.75,0.5,6,M,154,05:12.9,312.95,51,113,106,Aodhagan Conlon,Suzy Smith
Good,23,12,11,21,3.25,6,G,158,05:13.6,313.6,26,120,116,Charlie Huxley,Alan King
Good,23,24,12,24.25,3.25,6,G,143,05:14.2,314.25,34,110,98,Maurice Linehan,Jonjo ONeill
Good,23,14,13,24.5,0.1,6,G,157,05:14.3,314.32,13,119,106,Adam Wedge,Evan Williams
Good,23,9,14,26.75,2.25,4,G,158,05:14.7,314.75,6,120,105,Ryan Mahon,Paul Nicholls
Good,23,11,15,42.75,16,4,C,161,05:17.9,317.95,34,120,91,John Kington,Michael Scudamore
Good,23,8,16,47.75,5,4,G,159,05:18.9,318.95,21,121,88,Robert Kirk,Tim Vaughan
Good,23,2,17,48.75,1,8,G,160,05:19.1,319.15,67,124,90,Chris Ward,Dr Richard Newland
Good,23,18,18,52.5,3.75,8,G,150,05:19.9,319.9,67,117,79,Mr S Welton,Charlie Mann
Good,23,13,19,71.5,19,6,G,154,05:23.7,323.7,34,119,64,Harry Challoner,Venetia Williams
Good,23,5,20,73.5,2,7,G,163,05:24.1,324.1,26,122,65,Peter Carberry,Rachel Hobbs
Good,23,20,F,-,-,5,G,155,-,-,51,114,–,Matt Griffiths,Charlie Longsdon
Good,23,10,PU,-,-,5,G,158,-,-,67,120,–,Brian Toomey,Kevin Ryan
Good,23,1,PU,-,-,6,G,166,-,-,21,125,–,Richard Killoran,Bernard Anthony Heffernan
Good,7,4,1,0,0,6,G,156,05:01.9,301.9,2.5,–,160,Tom Scudamore,David Pipe
Good,7,1,2,10,10,6,G,161,05:03.9,303.9,7.5,–,151,Paddy Brennan,Martin Keighley
Good,7,7,3,13.75,3.75,6,G,156,05:04.6,304.65,13,–,143,A P McCoy,Nick Williams
Good,7,5,4,19.75,6,5,G,156,05:05.8,305.85,26,–,136,Sam Twiston-Davies,Nigel Twiston-Davies
Good,7,6,5,76.75,57,6,G,156,05:17.2,317.25,34,133,84,Jamie Moore,Gary Moore
Good,7,3,F,-,-,6,G,156,-,-,17,–,–,Daryl Jacob,Paul Nicholls
Good,7,2,UR,-,-,5,G,161,-,-,2.75,–,–,Joe Tizzard,Colin Tizzard
Good To Soft,20,6,1,0,0,7,G,143,05:01.9,301.95,9,147,164,Timmy Murphy,David Pipe
Good To Soft,20,14,2,7,7,6,G,140,05:03.3,303.35,21,144,154,Andrew Tinkler,Nicky Henderson
Good To Soft,20,18,3,10.5,3.5,7,G,140,05:04.0,304.05,21,144,150,Graham Lee,Ferdy Murphy
Good To Soft,20,16,4,15,4.5,5,G,137,05:05.0,304.95,34,144,148,Ryan Mahon,Paul Nicholls
Good To Soft,20,19,5,28,13,7,G,140,05:07.5,307.55,21,144,133,Sam Twiston-Davies,Nigel Twiston-Davies
Good To Soft,20,2,6,31.75,3.75,8,G,160,05:08.3,308.3,4.5,164,150,Richard Johnson,Philip Hobbs
Good To Soft,20,5,7,32.25,0.5,5,G,148,05:08.4,308.4,5.5,152,139,R Walsh,Paul Nicholls
Good To Soft,20,11,8,38.25,6,8,G,142,05:09.6,309.6,21,146,128,Hadden Frost,Henrietta Knight
Good To Soft,20,20,9,38.5,0.2,8,G,135,05:09.7,309.69,34,144,124,Peter Carberry,Charlie Mann
Good To Soft,20,12,10,38.75,0.2,7,G,140,05:09.7,309.74,13,144,130,Robert Thornton,Alan King
Good To Soft,20,7,11,39.75,1,8,G,143,05:09.9,309.9,10,147,126,Barry Geraghty,Nicky Henderson
Good To Soft,20,3,12,44.75,5,9,G,139,05:10.9,310.9,34,153,127,Brendan Powell,Colin Tizzard
Good To Soft,20,10,13,54.75,10,10,G,142,05:12.9,312.9,34,146,111,Paul Carberry,T J Taaffe
Good To Soft,20,15,14,55.25,0.5,6,G,140,05:13.0,313,41,144,109,David England,Nigel Twiston-Davies
Good To Soft,20,4,15,57.25,2,7,G,149,05:13.4,313.4,17,153,116,A E Lynch,Henry De Bromhead
Good To Soft,20,8,16,62.25,5,10,G,145,05:14.4,314.4,34,149,105,Johnny Farrelly,Keiran Burke
Good To Soft,20,17,F,-,-,9,G,140,-,-,21,144,–,Liam Treadwell,Nick Gifford
Good To Soft,20,1,UR,-,-,8,G,159,-,-,26,170,–,David Prichard,Paul Nicholls
Good To Soft,20,13,UR,-,-,8,G,140,-,-,21,144,–,Dougie Costello,Nicky Richards
Good To Soft,20,9,UR,-,-,6,G,142,-,-,11,146,–,Tom Scudamore,David Bridgwater
Good To Soft,9,1,1,0,0,3,G,160,04:04.1,244.06,2.5,–,131,R Walsh,Paul Nicholls
Good To Soft,9,4,2,3,3,3,G,156,04:04.7,244.66,7,–,124,Timmy Murphy,Donald McCain
Good To Soft,9,2,3,10,7,3,G,160,04:06.1,246.06,8,131,123,Robert Thornton,Alan King
Good To Soft,9,9,4,11.5,1.5,3,F,149,04:06.4,246.36,29,117,109,Rachael Green,Anthony Honeyball
Good To Soft,9,7,5,13.75,2.25,3,F,153,04:06.8,246.81,2.88,–,112,A P McCoy,Nicky Henderson
Good To Soft,9,6,6,14,0.2,3,G,156,04:06.9,246.9,29,–,113,Paul Moloney,Evan Williams
Good To Soft,9,3,7,20,6,3,G,156,04:08.1,248.06,34,–,108,Fearghal Davis,James Bethell
Good To Soft,9,8,8,35,15,3,C,152,04:11.1,251.06,51,–,92,Sam Twiston-Davies,Fergal OBrien
Good To Soft,9,5,PU,-,-,3,C,156,-,-,81,105,–,Richard Killoran,Tim Vaughan
Good To Soft,11,8,1,0,0,7,G,150,07:01.3,421.34,10,135,148,A P McCoy,Jonjo ONeill
Good To Soft,11,10,2,5,5,11,G,144,07:02.3,422.34,13,129,132,David England,Nigel Twiston-Davies
Good To Soft,11,3,3,14,9,8,G,161,07:04.1,424.14,11,146,141,Noel Fehily,Mark Bradstock
Good To Soft,11,1,4,17.75,3.75,8,G,166,07:04.9,424.89,21,151,142,Joe Tizzard,Colin Tizzard
Good To Soft,11,6,5,19.25,1.5,6,G,156,07:05.2,425.19,9,141,131,James Reveley,Nick Williams
Good To Soft,11,4,6,37.25,18,9,G,157,07:08.8,428.79,17,142,114,Rhys Flint,Philip Hobbs
Good To Soft,11,2,7,51.25,14,8,G,165,07:11.6,431.59,5,150,109,Paul Carberry,Gordon Elliott
Good To Soft,11,9,F,-,-,6,G,149,-,-,4,134,124,R Walsh,Paul Nicholls
Good To Soft,11,11,PU,-,-,10,G,140,-,-,9,125,–,Graham Lee,Ferdy Murphy
Good To Soft,11,7,PU,-,-,9,G,155,-,-,23,140,–,Robert Thornton,Alan King
Good To Soft,11,5,PU,-,-,7,G,156,-,-,12,141,–,Richard Johnson,Philip Hobbs
Good To Soft,19,13,1,0,0,7,G,143,06:24.6,384.6,8.5,126,136,Danny Mullins,W P Mullins
Good To Soft,19,4,2,0.2,0.2,9,G,158,06:24.6,384.64,17,138,147,Sam Twiston-Davies,Nigel Twiston-Davies
Good To Soft,19,15,3,3.75,3.5,7,G,144,06:25.4,385.35,4,124,132,R Walsh,Paul Nicholls
Good To Soft,19,12,4,11.75,8,8,G,144,06:27.0,386.95,17,127,127,Conor OFarrell,David Pipe
Good To Soft,19,11,5,13.75,2,7,G,149,06:27.4,387.35,8,129,126,Richard Johnson,Philip Hobbs
Good To Soft,19,6,6,22.75,9,11,G,153,06:29.2,389.15,15,133,122,A P McCoy,Jonjo ONeill
Good To Soft,19,19,7,27.75,5,6,G,130,06:30.2,390.15,9,120,105,Mr G S Quinn,Charlie Longsdon
Good To Soft,19,1,8,30.25,2.5,7,G,163,06:30.7,390.65,34,146,131,Marc Goldstein,Sheena West
Good To Soft,19,2,9,35.25,5,6,G,165,06:31.6,391.65,21,145,123,Tom Scudamore,David Pipe
Good To Soft,19,3,10,35.25,0.1,6,G,159,06:31.7,391.67,9,139,117,Dominic Elsworth,Paul Webber
Good To Soft,19,8,11,46.25,11,8,G,152,06:33.9,393.85,34,132,100,Andrew Thornton,Simon Earle
Good To Soft,19,14,12,46.75,0.5,6,G,146,06:34.0,393.95,34,126,94,Aidan Coleman,Venetia Williams
Good To Soft,19,16,13,50,3.25,8,G,143,06:34.6,394.6,34,123,87,Timmy Murphy,Jim Old
Good To Soft,19,10,14,69,19,8,G,143,06:38.4,398.4,34,130,77,Tom Bellamy,David Pipe
Good To Soft,19,9,15,88,19,5,G,151,06:42.2,402.2,41,131,61,Sam Jones,Michael Scudamore
Good To Soft,19,5,16,92.5,4.5,8,G,150,06:43.1,403.1,34,135,61,Peter Carberry,Rachel Hobbs
Good To Soft,19,18,F,-,-,8,G,141,-,-,15,121,–,A E Lynch,J Motherway
Good To Soft,19,7,PU,-,-,8,G,153,-,-,17,133,–,Barry Geraghty,E McNamara
Good To Soft,19,17,UR,-,-,7,M,139,-,-,34,122,–,D G Hogan,Denis Gerard Hogan
Good To Soft,17,2,1,0,0,4,G,166,03:58.5,238.54,7,122,139,R Walsh,Paul Nicholls
Good To Soft,17,1,2,6,6,4,G,161,03:59.7,239.74,4.5,122,132,Jack Quinlan,John Ferguson
Good To Soft,17,9,3,8,2,6,G,159,04:00.1,240.14,11,115,121,A P McCoy,Shaun Lycett
Good To Soft,17,18,4,9.5,1.5,6,G,147,04:00.4,240.44,19,108,112,Jake Greenall,Henry Daly
Good To Soft,17,3,5,16.5,7,7,G,163,04:01.8,241.84,9,119,117,Timmy Murphy,Gordon Elliott
Good To Soft,17,17,6,19.25,2.75,6,G,145,04:02.4,242.39,26,108,105,Robert Williams,Bernard Llewellyn
Good To Soft,17,15,7,21.25,2,4,G,154,04:02.8,242.79,9,110,104,Tom Scudamore,David Pipe
Good To Soft,17,7,8,28.25,7,4,G,159,04:04.2,244.19,9,115,103,Sam Twiston-Davies,Nigel Twiston-Davies
Good To Soft,17,14,9,30.75,2.5,5,G,155,04:04.7,244.69,34,111,96,Andrew Thornton,Seamus Mullins
Good To Soft,17,5,10,32,1.25,4,G,159,04:04.9,244.94,17,118,102,Lee Edwards,Tony Carroll
Good To Soft,17,10,11,33.75,1.75,6,G,154,04:05.3,245.29,15,113,96,Ewan Whillans,Alistair Whillans
Good To Soft,17,8,12,46.75,13,12,G,152,04:07.9,247.89,34,115,86,Mr S F Magee,Simon West
Good To Soft,17,11,13,47.25,0.5,4,G,157,04:08.0,247.99,21,113,83,David England,Pam Sly
Good To Soft,17,12,14,49.25,2,6,G,149,04:08.4,248.39,34,112,82,James Best,P J Rothwell
Good To Soft,17,6,15,67.25,18,4,G,157,04:12.0,251.99,26,116,68,David Bass,Amanda Perrett
Good To Soft,17,13,16,83.25,16,8,G,155,04:15.2,255.19,26,111,49,Richard Johnson,Tim Vaughan
